"No.","Time","Source","Destination","Protocol","Length","Info"
"857","148.270590","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=129852 Win=48988 Len=0"
"858","148.328964","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=129852 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"859","148.329013","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=131176 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"860","148.329031","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=132500 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"861","148.329047","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=133824 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"862","148.329057","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=135148 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"863","148.329066","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=136472 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"864","148.329076","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=137796 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"865","148.329086","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=139120 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"866","148.329097","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=140444 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"867","148.329107","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=141768 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"868","148.329117","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=143092 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"869","148.329295","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=144416 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"870","148.329803","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=145740 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"871","148.329859","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=132500 Win=63552 Len=0"
"872","148.329859","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=135148 Win=60904 Len=0"
"873","148.329859","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=137796 Win=58256 Len=0"
"874","148.330546","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=140444 Win=55608 Len=0"
"875","148.330546","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=141768 Win=54284 Len=0"
"876","148.330546","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=144416 Win=51636 Len=0"
"877","148.331079","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=147064 Win=48988 Len=0"
"878","148.563226","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=147064 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"879","148.563273","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=148388 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"880","148.563292","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=149712 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"881","148.563310","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=151036 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"882","148.563320","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=152360 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"883","148.563329","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=153684 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"884","148.563339","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=155008 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"885","148.563348","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=156332 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"886","148.563360","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=157656 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"887","148.564178","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=149712 Win=62228 Len=0"
"888","148.564178","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=152360 Win=59580 Len=0"
"889","148.564178","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=155008 Win=56932 Len=0"
"890","148.564835","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=157656 Win=54284 Len=0"
"891","148.567302","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=158980 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"892","148.567337","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=160304 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"893","148.567355","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=161628 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"894","148.568121","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=160304 Win=51636 Len=0"
"895","148.568121","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=162952 Win=48988 Len=0"
"896","148.573855","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=162952 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"897","148.573883","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=164276 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"898","148.573894","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=165600 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"899","148.574060","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=166924 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"900","148.574757","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=165600 Win=62228 Len=0"
"901","148.574757","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=168248 Win=59580 Len=0"
"902","148.575135","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=168248 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"903","148.575178","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=169572 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"904","148.575209","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=170896 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"905","148.576028","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=170896 Win=56932 Len=0"
"906","148.576670","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=172220 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"907","148.576722","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=173544 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"908","148.576740","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=174868 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"909","148.576756","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=176192 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"910","148.576776","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=177516 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"911","148.577486","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=173544 Win=54284 Len=0"
"912","148.577486","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=176192 Win=64876 Len=0"
"913","148.577486","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=178840 Win=64876 Len=0"
"914","148.620065","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=178840 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"915","148.620112","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=180164 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"916","148.620134","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=181488 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"917","148.620225","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=182812 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"918","148.620258","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=184136 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"919","148.620274","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=185460 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"920","148.621013","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=181488 Win=63552 Len=0"
"921","148.621013","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=184136 Win=60904 Len=0"
"922","148.621013","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=186784 Win=58256 Len=0"
"923","148.621106","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=186784 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"924","148.621146","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=188108 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"925","148.621174","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=189432 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"926","148.621200","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=190756 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"927","148.621214","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=192080 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"928","148.621231","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=193404 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"929","148.622053","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=189432 Win=55608 Len=0"
"930","148.622053","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=192080 Win=52960 Len=0"
"931","148.622053","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=194728 Win=50312 Len=0"
"932","148.623121","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=194728 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"933","148.640962","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=196052 Win=64876 Len=0"
"934","148.874509","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=196052 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"935","148.874553","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=197376 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"936","148.874570","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=198700 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"937","148.874690","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=200024 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"938","148.874722","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=201348 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"939","148.874740","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=202672 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"940","148.875433","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=198700 Win=62228 Len=0"
"941","148.875433","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=201348 Win=59580 Len=0"
"942","148.875433","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=203996 Win=56932 Len=0"
"943","148.875524","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=203996 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"944","148.875570","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=205320 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"945","148.875598","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=206644 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"946","148.875624","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=207968 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"947","148.875650","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=209292 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"948","148.876347","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=205320 Win=55608 Len=0"
"949","148.876347","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=207968 Win=52960 Len=0"
"950","148.876347","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=210616 Win=50312 Len=0"
"951","148.877587","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=210616 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"952","148.879679","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=211940 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"953","148.879707","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=213264 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"954","148.879719","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=214588 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"955","148.879730","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=215912 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"956","148.879737","149.56.47.64","192.168.50.48","TCP","54","[TCP Dup ACK 634#1] 80  >  1030 [ACK] Seq=217236 Ack=114 Win=64128 Len=0"
"957","148.879743","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=217236 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"958","148.879751","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=218560 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"959","148.879827","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=219884 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"960","148.879844","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=221208 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"961","148.879855","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=222532 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"962","148.880447","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=223856 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"963","148.880451","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=213264 Win=64876 Len=0"
"964","148.880451","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=214588 Win=63552 Len=0"
"965","148.880451","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=217236 Win=60904 Len=0"
"966","148.880473","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=225180 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"967","148.880485","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=226504 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"968","148.880908","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=227828 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"969","148.880938","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=229152 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"970","148.880948","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=230476 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"971","148.881015","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=219884 Win=58256 Len=0"
"972","148.881015","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=222532 Win=55608 Len=0"
"973","148.881015","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=225180 Win=52960 Len=0"
"974","148.881200","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=231800 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"975","148.881221","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=233124 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"976","148.881235","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=234448 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"977","148.881439","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=235772 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"978","148.881464","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=237096 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"979","148.881475","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=238420 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"980","148.881712","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=227828 Win=50312 Len=0"
"981","148.881712","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=230476 Win=47664 Len=0"
"982","148.881712","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=233124 Win=45016 Len=0"
"983","148.881809","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=239744 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"984","148.881952","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=241068 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"985","148.882359","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=235772 Win=42368 Len=0"
"986","148.882359","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=237096 Win=41044 Len=0"
"987","148.882359","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=239744 Win=38396 Len=0"
"988","148.882936","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=242392 Win=35748 Len=0"
"989","148.926374","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=242392 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"990","148.926421","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=243716 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"991","148.927331","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=245040 Win=64876 Len=0"
"992","148.930990","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=245040 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"993","148.931119","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=246364 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"994","148.931929","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=247688 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"995","148.931964","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=249012 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"996","148.931979","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=247688 Win=62228 Len=0"
"997","148.931982","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=250336 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"998","148.931999","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=251660 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"999","148.932008","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=252984 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"1000","148.932019","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=254308 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"1001","148.932177","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=255632 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"1002","148.932211","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [PSH, ACK] Seq=256956 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"1003","148.932231","149.56.47.64","192.168.50.48","TCP","1378","80  >  1030 [ACK] Seq=258280 Ack=114 Win=64128 Len=1324 [TCP PDU reassembled in 1004]"
"1004","148.932248","149.56.47.64","192.168.50.48","HTTP/JSON","879","HTTP/1.1 200 OK , JSON (application/json)"
"1005","148.932859","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=250336 Win=59580 Len=0"
"1006","148.932859","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=252984 Win=56932 Len=0"
"1007","148.932859","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=255632 Win=54284 Len=0"
"1008","148.933509","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=258280 Win=51636 Len=0"
"1009","148.933509","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [ACK] Seq=114 Ack=260430 Win=49487 Len=0"
"1010","148.938860","192.168.50.48","149.56.47.64","TCP","60","1030  >  80 [FIN, ACK] Seq=114 Ack=260430 Win=64876 Len=0"
"1011","149.075078","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1012","149.228340","149.56.47.64","192.168.50.48","TCP","54","80  >  1030 [ACK] Seq=260430 Ack=115 Win=64128 Len=0"
"1013","150.297316","fe80::b08:9dfc:d37d:9035","ff02::1:ff61:d737","ICMPv6","86","Neighbor Solicitation for fe80::1c54:4812:7761:d737 from 7c:5c:f8:3f:d4:55"
"1014","150.861011","fe80::52eb:f6ff:fe89:7c68","ff02::1","ICMPv6","142","Router Advertisement from 50:eb:f6:89:7c:68"
"1015","151.034979","fe80::b08:9dfc:d37d:9035","ff02::1:ff61:d737","ICMPv6","86","Neighbor Solicitation for fe80::1c54:4812:7761:d737 from 7c:5c:f8:3f:d4:55"
"1016","151.075112","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1017","152.035182","fe80::b08:9dfc:d37d:9035","ff02::1:ff61:d737","ICMPv6","86","Neighbor Solicitation for fe80::1c54:4812:7761:d737 from 7c:5c:f8:3f:d4:55"
"1018","153.085082","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1019","153.325228","fe80::b08:9dfc:d37d:9035","ff02::1:ff61:d737","ICMPv6","86","Neighbor Solicitation for fe80::1c54:4812:7761:d737 from 7c:5c:f8:3f:d4:55"
"1020","154.025205","fe80::b08:9dfc:d37d:9035","ff02::1:ff61:d737","ICMPv6","86","Neighbor Solicitation for fe80::1c54:4812:7761:d737 from 7c:5c:f8:3f:d4:55"
"1021","155.025158","fe80::b08:9dfc:d37d:9035","ff02::1:ff61:d737","ICMPv6","86","Neighbor Solicitation for fe80::1c54:4812:7761:d737 from 7c:5c:f8:3f:d4:55"
"1022","155.105082","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1023","157.125199","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"1024","157.345050","fe80::b08:9dfc:d37d:9035","ff02::1:ff61:d737","ICMPv6","86","Neighbor Solicitation for fe80::1c54:4812:7761:d737 from 7c:5c:f8:3f:d4:55"
"1025","158.025159","fe80::b08:9dfc:d37d:9035","ff02::1:ff61:d737","ICMPv6","86","Neighbor Solicitation for fe80::1c54:4812:7761:d737 from 7c:5c:f8:3f:d4:55"
"1026","159.024848","fe80::b08:9dfc:d37d:9035","ff02::1:ff61:d737","ICMPv6","86","Neighbor Solicitation for fe80::1c54:4812:7761:d737 from 7c:5c:f8:3f:d4:55"
"1027","159.144770","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
